ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,DIST_LOC,CABECERA_DISTRITAL_LOC,NUMERO_ARE,SECCION,CASILLA,LISTA_NOMINAL_CASILLA,ID_CAE,CVE_AUT
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,45,3632,Contigua 2,584,CAE31045,5816
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,18,3651,Contigua 1,543,CAE31018,7309
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,18,3651,Contigua 2,542,CAE31018,7309
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,19,3652,Contigua 1,649,CAE31019,9990
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,31,3654,Contigua 1,423,CAE31031,7086
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,21,3659,Contigua 1,577,CAE31021,1598
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,63,3675,Contigua 1,437,CAE31063,9048
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,60,3676,Contigua 1,392,CAE31060,9586
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,28,3684,Bÿsica,672,CAE31028,3958
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,65,3691,Bÿsica,419,CAE31065,1630
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,66,3697,Bÿsica,513,CAE31066,6785
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,56,3701,Bÿsica,405,CAE31056,9845
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,55,3703,Contigua 1,636,CAE31055,9433
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,58,3713,Contigua 1,724,CAE31058,3097
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,57,3714,Contigua 1,508,CAE31057,7252
15,MEXICO,31,NEZAHUALCOYOTL,41,NEZAHUALCOYOTL,52,3717,Contigua 1,704,CAE31052,8471
15,MEXICO,11,ECATEPEC DE MORELOS,42,ECATEPEC,73,1540,Contigua 1,495,CAE11073,2480
15,MEXICO,11,ECATEPEC DE MORELOS,42,ECATEPEC,72,1563,Bÿsica,442,CAE11072,7532
15,MEXICO,13,ECATEPEC DE MORELOS,42,ECATEPEC,30,1486,Bÿsica,529,CAE13030,2964
15,MEXICO,13,ECATEPEC DE MORELOS,42,ECATEPEC,17,1570,Contigua 2,593,CAE13017,2768
15,MEXICO,13,ECATEPEC DE MORELOS,42,ECATEPEC,18,1606,Contigua 2,597,CAE13018,3943
15,MEXICO,13,ECATEPEC DE MORELOS,42,ECATEPEC,23,1642,Contigua 1,481,CAE13023,5837
15,MEXICO,13,ECATEPEC DE MORELOS,42,ECATEPEC,24,1661,Contigua 1,608,CAE13024,2744
15,MEXICO,13,ECATEPEC DE MORELOS,42,ECATEPEC,26,1710,Contigua 1,661,CAE13026,4177
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,15,1462,Bÿsica,728,CAE17015,4630
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,1,1480,Bÿsica,554,CAE17001,1945
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,1,1481,Contigua 2,621,CAE17001,1945
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,2,1485,Bÿsica,553,CAE17002,6753
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,50,1544,Bÿsica,368,CAE17050,5182
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,46,1545,Bÿsica,515,CAE17046,8542
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,44,1568,Bÿsica,548,CAE17044,5917
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,35,1588,Contigua 1,603,CAE17035,5050
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,42,1589,Contigua 1,629,CAE17042,2543
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,39,1629,Contigua 2,662,CAE17039,4602
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,33,1636,Bÿsica,599,CAE17033,1217
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,30,1639,Contigua 1,395,CAE17030,5891
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,29,1668,Bÿsica,549,CAE17029,2130
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,29,1668,Contigua 1,548,CAE17029,2130
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,24,1683,Contigua 2,580,CAE17024,5158
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,24,1683,Contigua 3,580,CAE17024,5158
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,29,1686,Contigua 1,500,CAE17029,2130
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,18,1699,Contigua 1,560,CAE17018,7401
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,19,1700,Contigua 3,630,CAE17019,2668
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,21,1703,Bÿsica,697,CAE17021,4753
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,12,1709,Bÿsica,534,CAE17012,2312
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,13,1713,Bÿsica,708,CAE17013,4082
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,13,1714,Bÿsica,506,CAE17013,4082
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,9,1718,Contigua 1,677,CAE17009,9584
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,8,1720,Contigua 2,584,CAE17008,8306
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,5,1721,Contigua 1,539,CAE17005,7261
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,6,1733,Contigua 1,567,CAE17006,8420
15,MEXICO,17,ECATEPEC DE MORELOS,42,ECATEPEC,51,1938,Contigua 2,506,CAE17051,1996
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,1,745,Contigua 1,501,CAE04001,7890
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,3,761,Contigua 2,715,CAE04003,6736
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,15,790,Bÿsica,514,CAE04015,2924
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,20,825,Contigua 2,663,CAE04020,3632
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,7,827,Bÿsica,719,CAE04007,9552
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,22,878,Bÿsica,736,CAE04022,7378
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,36,906,Contigua 6,749,CAE04036,1609
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,9,909,Contigua 1,608,CAE04009,4379
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,9,909,Contigua 3,607,CAE04009,4379
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,18,6468,Contigua 1,558,CAE04018,1936
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,19,6470,Contigua 1,556,CAE04019,3714
15,MEXICO,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALLI,13,6475,Bÿsica,460,CAE04013,4949
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,1,694,Contigua 2,727,CAE07001,8637
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,4,698,Extraordinaria 1 Contigua 1,554,CAE07004,4075
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,13,704,Bÿsica,703,CAE07013,5181
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,13,704,Contigua 1,703,CAE07013,5181
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,14,704,Contigua 7,702,CAE07014,7813
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,14,705,Contigua 1,585,CAE07014,7813
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,5,706,Contigua 1,608,CAE07005,3916
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,30,719,Contigua 2,654,CAE07030,1396
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,31,725,Bÿsica,568,CAE07031,9001
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,27,727,Contigua 1,622,CAE07027,4133
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,20,730,Bÿsica,675,CAE07020,5630
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,20,730,Contigua 1,675,CAE07020,5630
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,34,744,Bÿsica,549,CAE07034,6672
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,35,751,Bÿsica,435,CAE07035,1950
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,32,754,Bÿsica,675,CAE07032,6538
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,39,779,Contigua 1,692,CAE07039,7036
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,39,779,Contigua 2,692,CAE07039,7036
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,43,794,Bÿsica,538,CAE07043,3325
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,44,795,Bÿsica,623,CAE07044,1903
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,44,795,Contigua 1,623,CAE07044,1903
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,45,799,Contigua 1,583,CAE07045,6743
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,48,823,Bÿsica,521,CAE07048,5641
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,48,823,Contigua 1,520,CAE07048,5641
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,48,823,Contigua 2,520,CAE07048,5641
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,49,831,Contigua 1,624,CAE07049,6759
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,10,6191,Bÿsica,563,CAE07010,7823
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,8,6195,Bÿsica,583,CAE07008,6872
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,16,6200,Bÿsica,540,CAE07016,5139
15,MEXICO,7,CUAUTITLAN IZCALLI,43,CUAUTITLAN IZCALLI,18,6206,Contigua 1,538,CAE07018,8993
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,31,3726,Bÿsica,688,CAE04031,8414
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,25,3729,Contigua 2,558,CAE04025,4322
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,27,3731,Contigua 3,655,CAE04027,6014
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,37,3734,Contigua 2,625,CAE04037,5189
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,38,3735,Contigua 3,645,CAE04038,8039
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,39,3736,Contigua 2,634,CAE04039,1024
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,29,3739,Contigua 1,669,CAE04029,2612
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,42,3741,Contigua 3,699,CAE04042,9653
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,43,3742,Contigua 1,687,CAE04043,4621
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,44,3743,Bÿsica,651,CAE04044,8266
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,45,3744,Contigua 3,620,CAE04045,6640
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,35,3745,Bÿsica,688,CAE04035,5334
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,35,3745,Contigua 1,688,CAE04035,5334
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,48,3749,Bÿsica,575,CAE04048,2965
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,48,3749,Contigua 2,575,CAE04048,2965
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,49,3751,Extraordinaria 1,681,CAE04049,1720
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,50,3751,Extraordinaria 1 Contigua 3,681,CAE04050,3278
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,52,3754,Contigua 2,612,CAE04052,2290
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,59,3761,Extraordinaria 1 Contigua 1,576,CAE04059,3191
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,59,3761,Contigua 4,607,CAE04059,3191
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,53,3765,Contigua 2,640,CAE04053,1919
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,62,3770,Contigua 3,619,CAE04062,5126
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,63,3771,Contigua 1,636,CAE04063,1621
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,61,3774,Contigua 3,692,CAE04061,4978
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,68,3776,Contigua 7,686,CAE04068,5266
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,69,3780,Bÿsica,540,CAE04069,1728
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,71,3782,Contigua 5,702,CAE04071,8761
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,72,3783,Contigua 1,554,CAE04072,2939
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,75,3788,Contigua 2,674,CAE04075,8101
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,76,3790,Contigua 2,656,CAE04076,6634
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,77,3791,Bÿsica,633,CAE04077,4368
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,80,3792,Contigua 3,702,CAE04080,7316
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,83,3795,Contigua 2,648,CAE04083,7000
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,89,3804,Contigua 2,690,CAE04089,9950
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,90,3807,Contigua 1,590,CAE04090,9484
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,92,3809,Contigua 3,704,CAE04092,3998
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,96,3811,Contigua 1,687,CAE04096,6249
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,95,3814,Contigua 1,629,CAE04095,6867
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,95,3815,Contigua 2,555,CAE04095,6867
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,94,3816,Bÿsica,694,CAE04094,2221
15,MEXICO,4,NICOLAS ROMERO,44,NICOLAS ROMERO,97,3818,Contigua 1,552,CAE04097,8964
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,33,3903,Contigua 4,722,CAE09033,7748
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,43,3904,Contigua 3,653,CAE09043,8178
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,38,3909,Contigua 3,709,CAE09038,4555
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,39,3910,Contigua 4,686,CAE09039,2028
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,37,3914,Bÿsica,508,CAE09037,2465
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,37,3915,Contigua 2,653,CAE09037,2465
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,33,3917,Bÿsica,494,CAE09033,7748
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,33,3917,Contigua 1,494,CAE09033,7748
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,44,3921,Contigua 1,630,CAE09044,5249
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,46,3924,Bÿsica,687,CAE09046,3996
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,81,4409,Bÿsica,528,CAE09081,5415
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,75,4411,Contigua 2,528,CAE09075,2110
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,91,4423,Contigua 2,685,CAE09091,4648
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,90,4424,Bÿsica,652,CAE09090,4502
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,90,4424,Especial 1,0,CAE09090,4502
15,MEXICO,9,IXTLAHUACA,45,ALMOLOYA DE JUAREZ,45,4427,Bÿsica,736,CAE09045,3793
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,2,99,Bÿsica,403,CAE23002,3464
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,8,101,Contigua 2,586,CAE23008,4235
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,12,110,Contigua 2,517,CAE23012,3949
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,11,111,Contigua 4,643,CAE23011,8287
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,10,112,Bÿsica,665,CAE23010,2105
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,16,115,Contigua 1,679,CAE23016,9412
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,16,116,Bÿsica,408,CAE23016,9412
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,18,121,Bÿsica,706,CAE23018,3321
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,27,123,Contigua 3,697,CAE23027,2600
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,15,127,Contigua 1,641,CAE23015,3405
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,25,131,Contigua 1,567,CAE23025,4254
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,23,133,Contigua 2,635,CAE23023,2997
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,15,136,Contigua 1,667,CAE23015,3405
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,31,137,Contigua 1,608,CAE23031,8297
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,32,138,Contigua 4,637,CAE23032,4967
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,34,141,Bÿsica,718,CAE23034,8426
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,34,141,Contigua 1,718,CAE23034,8426
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,35,144,Contigua 3,676,CAE23035,1162
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,14,145,Contigua 2,525,CAE23014,3551
15,MEXICO,23,VALLE DE BRAVO,45,ALMOLOYA DE JUAREZ,5,149,Contigua 1,486,CAE23005,6166
