ID_DISTRITO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,ID_MUNICIPIO,MUNICIPIO,DIST_LOC,LISTA_NOMINAL,PAN,PRI,PRD,PT,PVEM,PNA,MORENA,ES,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_NA_ES,PRI_PVEM,PRI_NA,PRI_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,TERESA_CASTELL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS,FECHA,HORA_LLAMADA,HORA_CAPTURA,ORIGEN_CAPTURA,CAE,CLAVE_AUT
27,2501,B,1,0,1,55,"METEPEC",35,678,51,109,117,11,2,3,180,0,2,0,0,0,0,0,0,0,0,0,0,12,4,4,495,2017-06-04,19:55:12.431,19:57:35.495,cap-36,27-55,1101
28,6268,B,1,0,1,82,"TECAMAC",33,504,18,85,29,1,1,5,115,3,3,0,0,1,3,0,1,0,0,0,0,7,0,6,278,2017-06-04,19:54:19.389,19:57:35.170,cap-19,28-104,3228
34,5305,C,5,0,1,107,"TOLUCA",34,634,63,102,123,6,5,0,123,2,0,0,0,0,0,0,0,0,0,0,0,9,0,6,439,2017-06-04,19:54:49.337,19:57:27.048,cap-46,34-28,9295
32,2086,C,3,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,594,13,34,105,2,3,2,93,5,0,1,0,0,1,0,0,0,0,0,0,10,0,10,279,2017-06-04,19:54:37.287,19:57:22.133,cap-54,32-3,5941
26,5309,C,4,0,1,107,"TOLUCA",2,729,66,91,134,7,4,3,126,1,0,1,0,0,0,0,0,0,0,0,0,14,0,13,460,2017-06-04,19:55:30.742,19:57:18.184,cap-73,26-79,3884
12,6114,C,1,0,1,40,"IXTAPALUCA",28,391,27,76,73,5,5,2,91,3,0,0,0,0,0,0,0,0,0,0,0,18,2,10,312,2017-06-04,20:25:45.031,19:57:11.095,cap-29,12-11,3674
31,3068,C,2,0,1,60,"NEZAHUALCOYOTL",41,527,4,57,146,0,11,1,49,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,280,2017-06-04,19:55:00.391,19:57:04.265,cap-61,31-3,3393
28,5911,C,1,0,1,121,"ZUMPANGO",20,653,30,89,45,3,4,2,163,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,350,2017-06-04,19:58:07.826,19:57:02.832,cap-115,28-14,9636
15,5125,B,1,0,1,105,"TLALNEPANTLA DE BAZ",26,720,41,126,29,1,21,1,93,4,2,1,0,0,2,1,0,0,0,0,0,6,0,5,333,2017-06-04,19:53:36.899,19:57:01.582,cap-83,15-45,4367
33,1038,C,1,0,1,26,"CHALCO",1,669,21,87,56,2,2,0,95,6,2,0,0,0,1,0,1,0,0,0,0,11,0,15,299,2017-06-04,20:34:10.088,19:57:01.449,cap-16,33-82,9084
30,3051,B,1,0,1,60,"NEZAHUALCOYOTL",25,514,5,39,149,2,6,3,58,0,0,0,0,0,2,0,0,0,0,0,0,7,0,10,281,2017-06-04,19:54:43.744,19:56:59.741,cap-7,30-25,6418
17,1683,C,2,0,1,34,"ECATEPEC DE MORELOS",42,580,7,57,48,4,7,0,120,5,0,0,0,0,0,0,0,0,0,0,0,1,0,26,275,2017-06-04,20:27:03.907,19:56:55.776,cap-72,17-24,5158
36,4298,E,2,0,2,83,"TEJUPILCO",9,547,4,214,87,1,0,2,13,0,0,0,0,0,0,0,1,0,1,0,0,3,0,5,331,2017-06-04,19:54:38.657,19:56:54.094,cap-75,36-56,9820
31,3609,C,1,0,1,60,"NEZAHUALCOYOTL",41,376,7,48,76,1,2,2,51,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5,196,2017-06-04,19:55:00.606,19:56:47.521,cap-49,31-40,1172
33,1035,B,1,0,1,26,"CHALCO",1,590,23,77,32,1,3,1,68,9,2,0,0,1,3,0,0,0,0,0,1,7,0,12,240,2017-06-04,20:34:10.088,19:56:46.005,cap-82,33-82,9084
38,1183,B,1,0,1,32,"CHIMALHUACAN",3,563,10,65,75,0,2,4,67,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,236,2017-06-04,19:53:31.226,19:56:30.503,cap-89,38-3,9426
5,58,E,2,6,1,2,"ACOLMAN",39,712,19,127,72,6,5,2,112,3,2,1,0,0,2,0,0,0,0,0,0,9,0,13,373,2017-06-04,19:54:35.468,19:56:30.403,cap-53,5-19,6152
13,1440,C,1,0,1,34,"ECATEPEC DE MORELOS",22,656,19,75,64,0,2,3,100,0,2,0,0,0,3,0,0,0,1,0,0,5,0,8,282,2017-06-04,19:53:37.866,19:56:23.006,cap-90,13-49,7442
32,947,C,4,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,648,11,95,88,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,301,2017-06-04,20:40:27.081,19:56:22.065,cap-96,32-28,8097
6,5458,C,3,0,1,109,"TULTEPEC",19,654,13,52,131,1,11,3,63,2,0,0,0,0,1,0,0,0,0,0,0,5,1,11,294,2017-06-04,19:53:08.510,19:56:08.362,cap-20,6-6,5015
19,4901,C,1,0,1,105,"TLALNEPANTLA DE BAZ",26,501,50,65,29,3,2,4,86,1,0,0,0,0,1,0,0,0,0,0,0,17,0,4,262,2017-06-04,19:53:13.692,19:56:06.554,cap-48,19-57,6750
38,4648,B,1,0,2,100,"TEXCOCO",23,611,17,66,28,1,2,4,202,2,0,0,0,0,0,0,0,0,0,0,0,6,0,11,339,2017-06-04,19:54:06.816,19:56:06.213,cap-35,38-63,9720
13,1559,C,2,0,1,34,"ECATEPEC DE MORELOS",22,625,18,77,42,3,7,1,100,3,0,2,0,0,0,0,0,0,1,0,0,8,0,6,268,2017-06-04,19:53:09.011,19:56:02.989,cap-71,13-7,6771
38,4664,C,1,0,2,100,"TEXCOCO",23,726,7,71,36,0,6,3,289,0,0,0,0,0,1,0,0,0,0,0,0,8,0,6,427,2017-06-04,19:53:31.215,19:55:48.719,cap-21,38-52,7611
4,790,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,514,67,137,30,2,7,7,87,2,0,1,1,0,2,0,0,0,0,0,0,11,1,14,369,2017-06-04,19:52:57.249,19:55:45.987,cap-64,4-15,2924
38,4617,C,2,0,1,100,"TEXCOCO",23,628,14,79,24,0,3,3,176,2,1,0,0,0,1,0,0,0,0,0,0,7,0,7,317,2017-06-04,19:53:13.304,19:55:45.537,cap-30,38-86,7615
7,848,C,3,0,1,25,"CUAUTITLAN IZCALLI",26,615,40,55,31,5,0,6,137,2,0,0,0,1,3,0,0,0,1,0,0,14,1,11,307,2017-06-04,19:53:22.926,19:55:33.692,cap-4,7-65,6574
22,2829,C,1,0,1,58,"NAUCALPAN DE JUAREZ",29,397,110,42,31,0,0,1,59,0,2,0,0,0,0,1,0,0,0,0,0,3,3,3,255,2017-06-04,19:53:17.005,19:55:25.353,cap-104,22-10,7135
3,430,E,1,1,2,14,"ATLACOMULCO",13,429,34,163,24,0,3,3,68,0,1,1,0,0,1,1,0,0,0,0,0,6,1,10,316,2017-06-04,19:52:46.158,19:55:24.970,cap-12,3-10,6797
19,5071,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,406,56,31,21,3,2,1,84,2,0,0,0,0,0,0,0,0,0,0,0,6,0,12,218,2017-06-04,19:53:03.012,19:55:22.038,cap-47,19-52,9867
3,4374,B,1,0,2,86,"TEMASCALCINGO",13,370,5,130,17,3,36,3,52,1,0,0,0,0,2,0,0,0,0,0,0,2,0,9,260,2017-06-04,19:52:44.761,19:55:10.676,cap-67,3-82,7015
39,6391,B,1,0,2,30,"CHICOLOAPAN",5,649,6,125,66,1,14,2,106,0,0,0,0,0,2,0,0,0,0,0,0,5,0,8,335,2017-06-04,19:52:53.839,19:55:04.902,cap-1,39-78,6180
21,2768,C,1,0,1,58,"NAUCALPAN DE JUAREZ",29,706,32,80,31,8,9,2,89,4,0,0,0,0,2,0,0,0,0,0,0,6,0,14,277,2017-06-04,19:53:18.128,19:55:03.903,cap-74,21-14,7580
7,873,C,1,0,1,25,"CUAUTITLAN IZCALLI",26,620,30,85,26,2,5,2,115,3,1,1,0,0,2,1,0,0,0,0,0,16,0,42,331,2017-06-04,19:52:06.154,19:55:03.278,cap-102,7-74,1898
5,53,C,2,0,1,2,"ACOLMAN",39,639,17,104,66,2,5,2,188,1,1,1,0,0,1,0,0,0,1,0,0,9,0,9,407,2017-06-04,19:52:36.031,19:55:03.053,cap-5,5-12,4153
37,2253,B,1,0,1,45,"JALTENCO",12,653,44,137,62,3,0,0,130,1,3,0,0,0,2,1,1,0,0,0,0,9,0,13,406,2017-06-04,19:52:52.979,19:55:01.195,cap-31,37-34,5047
38,4666,B,1,0,2,100,"TEXCOCO",23,592,3,110,57,4,3,1,146,5,1,1,0,0,4,1,0,0,0,0,0,8,0,10,354,2017-06-04,19:51:01.440,19:54:55.889,cap-34,38-58,5928
2,4572,C,3,0,1,96,"TEPOTZOTLAN",12,629,52,86,41,2,4,2,155,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,358,2017-06-04,19:52:30.808,19:54:53.040,cap-14,2-62,2404
22,2579,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,465,80,31,45,0,1,2,110,0,3,0,0,2,0,0,0,0,0,0,0,10,2,6,292,2017-06-04,19:52:27.812,19:54:51.366,cap-13,22-28,4229
30,3098,C,1,0,1,60,"NEZAHUALCOYOTL",25,640,6,47,183,1,1,1,54,2,0,0,0,0,0,0,0,0,0,0,0,4,0,15,314,2017-06-04,19:53:01.047,19:54:40.320,cap-105,30-37,2332
2,4515,C,3,0,1,92,"TEOLOYUCAN",12,643,38,113,26,2,2,0,98,1,0,0,0,1,1,0,0,0,0,0,0,3,0,16,301,2017-06-04,19:52:34.124,19:54:36.754,cap-38,2-53,3193
26,5324,B,1,0,1,107,"TOLUCA",2,725,64,144,93,10,1,2,109,2,0,0,0,0,2,0,0,0,0,0,0,9,1,13,450,2017-06-04,19:51:49.099,19:54:32.397,cap-87,26-78,5254
31,3609,B,1,0,1,60,"NEZAHUALCOYOTL",41,376,9,69,64,0,1,1,44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,199,2017-06-04,19:55:00.606,19:54:22.425,cap-49,31-40,1172
34,5337,C,2,0,1,107,"TOLUCA",36,639,52,100,76,5,3,1,79,2,0,1,0,1,1,1,0,0,0,0,0,8,0,13,343,2017-06-04,19:50:56.793,19:54:18.052,cap-41,34-66,2410
3,429,C,1,0,2,14,"ATLACOMULCO",13,385,30,139,21,6,0,2,66,3,4,1,0,0,2,1,0,0,0,0,0,5,1,4,285,2017-06-04,19:52:19.278,19:54:07.247,cap-37,3-9,8134
7,882,B,1,0,1,25,"CUAUTITLAN IZCALLI",26,680,36,82,39,2,4,4,127,3,0,0,0,1,0,0,0,0,0,0,0,15,1,11,325,2017-06-04,19:52:14.686,19:54:07.122,cap-84,7-80,5226
7,794,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,538,80,70,41,0,2,3,131,2,0,0,0,1,0,0,0,0,0,0,0,5,0,6,341,2017-06-04,19:51:06.941,19:54:05.089,cap-52,7-43,3325
34,5435,C,2,0,2,107,"TOLUCA",36,623,54,91,128,13,2,2,119,3,0,0,0,0,0,0,0,0,0,0,0,9,0,2,423,2017-06-04,20:08:07.272,19:53:53.044,cap-24,34-56,9207
22,2791,B,1,0,1,58,"NAUCALPAN DE JUAREZ",29,696,174,75,53,1,2,2,85,0,0,0,0,0,2,0,0,0,0,0,0,8,0,2,404,2017-06-04,19:51:15.731,19:53:50.328,cap-114,22-5,7448
7,867,B,1,0,1,25,"CUAUTITLAN IZCALLI",26,735,44,101,39,2,10,0,160,3,0,0,1,1,0,0,0,1,0,0,0,12,0,15,389,2017-06-04,19:50:54.734,19:53:43.439,cap-91,7-83,8879
4,3743,B,1,0,1,61,"NICOLAS ROMERO",44,651,44,144,28,5,4,5,105,3,0,1,6,0,1,0,0,0,0,0,0,6,0,9,361,2017-06-04,19:50:25.022,19:53:36.941,cap-118,4-44,8266
11,1401,C,1,0,1,34,"ECATEPEC DE MORELOS",22,673,36,106,41,3,2,2,156,1,0,1,0,0,2,0,0,0,0,0,0,10,0,13,373,2017-06-04,19:51:22.358,19:53:34.968,cap-9,11-39,3864
34,5342,C,1,0,1,107,"TOLUCA",36,693,60,116,130,14,2,2,108,0,0,0,0,0,2,0,1,0,0,0,0,6,0,8,449,2017-06-04,20:16:04.029,19:53:34.385,cap-116,34-53,8443
17,1588,C,1,0,1,34,"ECATEPEC DE MORELOS",42,603,17,71,49,1,2,2,150,1,1,1,0,0,3,0,0,0,0,0,0,5,0,10,313,2017-06-04,19:51:17.788,19:53:28.620,cap-25,17-35,5050
7,861,B,1,0,1,25,"CUAUTITLAN IZCALLI",26,539,28,70,38,3,3,2,106,5,0,0,0,0,1,0,0,0,0,0,0,8,0,6,270,2017-06-04,19:50:57.307,19:53:27.945,cap-101,7-67,9632
33,1952,C,1,0,1,35,"ECATZINGO",28,654,42,173,56,3,3,5,88,2,0,0,0,0,0,0,0,0,0,0,0,4,1,12,389,2017-06-04,19:50:07.530,19:53:24.622,cap-117,33-1,8245
6,612,C,6,0,1,20,"COACALCO DE BERRIOZABAL",38,727,33,74,55,1,4,3,119,0,1,0,0,1,3,1,0,0,0,1,0,8,0,17,321,2017-06-04,19:50:46.203,19:53:22.423,cap-58,6-84,5482
6,5474,B,1,0,1,109,"TULTEPEC",19,657,37,59,93,3,2,1,134,2,1,0,0,0,0,0,0,0,0,0,0,5,0,7,344,2017-06-04,19:51:08.285,19:53:21.623,cap-68,6-28,7148
11,1896,C,1,0,1,34,"ECATEPEC DE MORELOS",8,511,29,58,34,3,6,8,105,3,0,6,0,0,0,0,0,0,0,0,0,6,0,9,267,2017-06-04,19:47:25.208,19:53:19.340,cap-40,11-60,6061
37,3038,C,1,0,2,59,"NEXTLALPAN",12,750,34,167,133,2,0,2,93,4,0,0,0,1,3,1,1,0,0,0,0,7,0,8,456,2017-06-04,20:03:28.585,19:53:17.566,cap-77,37-27,2010
37,2462,C,4,0,1,54,"MELCHOR OCAMPO",12,683,39,97,61,1,1,2,80,2,0,1,0,0,0,1,0,0,0,1,0,1,0,9,296,2017-06-04,19:50:38.682,19:53:17.033,cap-56,37-53,7549
35,4711,C,2,0,2,102,"TIANGUISTENCO",4,604,40,90,92,4,3,5,75,2,1,1,0,0,0,0,0,0,2,0,0,13,0,7,335,2017-06-04,19:50:57.890,19:52:57.391,cap-103,35-75,8889
14,333,C,5,0,1,13,"ATIZAPAN DE ZARAGOZA",29,625,62,67,35,3,2,0,118,1,0,0,0,0,1,0,0,0,0,0,0,6,0,7,302,2017-06-04,19:58:05.006,19:52:56.766,cap-72,14-75,2637
33,1071,C,2,0,1,26,"CHALCO",1,610,29,100,46,1,0,6,136,3,3,0,0,0,0,1,1,0,0,0,0,7,0,9,342,2017-06-04,19:50:31.265,19:52:49.336,cap-7,33-91,4759
6,539,B,1,0,1,20,"COACALCO DE BERRIOZABAL",38,707,51,109,91,0,2,3,164,2,0,0,0,0,0,0,0,0,0,0,0,7,2,12,443,2017-06-04,19:50:30.633,19:52:44.480,cap-96,6-47,8518
40,5860,C,1,0,2,119,"ZINACANTEPEC",36,685,78,129,57,5,6,4,81,1,1,2,1,0,2,0,1,0,0,0,0,10,2,16,396,2017-06-04,19:50:16.142,19:52:42.980,cap-46,40-75,1071
6,610,C,5,0,1,20,"COACALCO DE BERRIOZABAL",38,682,39,86,55,4,2,3,132,4,1,0,0,0,0,0,0,0,0,0,0,6,0,12,344,2017-06-04,19:50:39.374,19:52:42.080,cap-85,6-81,1708
23,145,C,2,0,2,5,"ALMOLOYA DE JUAREZ",45,525,56,128,30,7,0,2,69,2,2,1,0,0,6,0,0,0,0,0,0,6,0,8,317,2017-06-04,19:49:55.896,19:52:35.950,cap-22,23-14,3551
34,5189,B,1,0,1,107,"TOLUCA",34,502,45,99,52,8,2,2,93,1,0,0,0,0,0,0,0,0,0,0,0,10,1,4,317,2017-06-04,19:50:48.519,19:52:23.480,cap-73,34-17,2440
26,5379,C,2,0,1,107,"TOLUCA",34,618,67,107,71,5,4,3,73,1,0,1,1,0,1,0,0,1,0,0,0,15,0,13,363,2017-06-04,19:49:29.989,19:52:21.580,cap-94,26-9,5488
34,5399,C,1,0,1,107,"TOLUCA",34,628,101,118,61,11,5,1,107,2,0,0,1,0,2,0,0,0,0,0,0,14,1,7,431,2017-06-04,19:50:13.295,19:52:19.881,cap-36,34-5,8405
24,2960,C,1,0,1,58,"NAUCALPAN DE JUAREZ",32,601,42,52,31,3,4,4,101,3,0,0,0,0,1,0,0,0,0,0,0,5,0,7,253,2017-06-04,19:49:34.277,19:52:16.673,cap-75,24-4,2036
9,2232,E,1,0,2,43,"IXTLAHUACA",15,437,39,153,23,7,1,4,88,1,0,0,0,1,2,1,0,1,0,0,0,7,0,2,330,2017-06-04,19:48:56.443,19:52:16.582,cap-28,9-27,1660
24,2692,C,1,0,1,58,"NAUCALPAN DE JUAREZ",30,437,64,86,16,0,1,0,47,0,1,0,0,0,1,0,0,0,0,0,0,7,0,4,227,2017-06-04,19:49:42.553,19:52:16.158,cap-54,24-59,4952
8,5637,B,1,0,1,110,"TULTITLAN",11,573,36,67,66,2,2,6,154,4,0,0,0,0,0,0,0,0,0,0,0,14,0,16,367,2017-06-04,19:49:27.931,19:52:13.758,cap-63,8-64,6809
7,795,C,1,0,1,25,"CUAUTITLAN IZCALLI",43,623,60,83,59,3,2,9,161,3,0,0,1,0,1,0,0,0,0,0,0,11,2,5,400,2017-06-04,19:49:52.084,19:52:11.443,cap-61,7-44,1903
40,2176,C,1,0,2,41,"IXTAPAN DE LA SAL",9,510,55,200,32,4,1,1,53,3,0,1,0,0,2,0,0,0,0,0,0,1,0,14,367,2017-06-04,19:49:34.122,19:52:04.254,cap-95,40-8,7902
26,5249,C,1,0,1,107,"TOLUCA",34,598,62,70,97,7,1,7,146,0,0,0,0,0,1,1,0,0,0,0,0,10,1,6,409,2017-06-04,19:49:39.815,19:52:02.804,cap-106,26-88,4298
22,2625,B,1,0,1,58,"NAUCALPAN DE JUAREZ",30,512,34,65,26,2,4,1,98,3,0,0,0,0,2,0,1,0,0,0,0,10,0,12,258,2017-06-04,19:49:34.378,19:52:01.755,cap-62,22-41,1775
1,1092,E,1,0,2,27,"CHAPA DE MOTA",14,414,108,117,21,2,10,3,48,2,0,0,0,0,2,0,0,0,0,0,0,3,0,6,322,2017-06-04,20:21:57.478,19:51:54.458,cap-43,1-36,9168
3,436,C,1,0,2,14,"ATLACOMULCO",13,531,18,99,36,7,1,4,89,1,2,1,0,0,1,0,0,0,0,0,0,4,0,20,283,2017-06-04,19:48:47.406,19:51:50.692,cap-19,3-15,6414
5,1145,C,4,0,1,31,"CHICONCUAC",23,663,13,82,55,0,2,0,224,0,0,0,0,1,0,0,0,0,0,0,0,4,0,6,387,2017-06-04,19:47:55.000,19:51:40.022,cap-42,5-46,7698
38,4636,C,2,0,2,100,"TEXCOCO",23,672,19,74,34,1,9,2,201,2,0,0,0,1,2,0,0,0,0,0,0,6,0,10,361,2017-06-04,19:49:29.224,19:51:39.039,cap-65,38-72,5857
22,2603,B,1,0,1,58,"NAUCALPAN DE JUAREZ",30,530,61,65,20,1,4,3,74,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,236,2017-06-04,19:49:43.043,19:51:36.182,cap-100,22-38,5394
13,1609,C,1,0,1,34,"ECATEPEC DE MORELOS",22,576,28,65,39,2,3,2,120,1,1,0,0,0,1,0,0,0,0,0,0,7,0,8,277,2017-06-04,19:48:37.253,19:51:35.832,cap-64,13-13,1372
38,4679,B,1,0,2,100,"TEXCOCO",23,687,11,108,45,0,5,4,169,6,1,0,0,0,2,0,0,1,0,0,0,6,0,10,368,2017-06-04,20:40:44.883,19:51:28.693,cap-82,38-38,6565
21,2898,C,4,0,1,58,"NAUCALPAN DE JUAREZ",32,647,41,80,25,1,3,3,107,2,0,1,0,0,3,0,0,0,0,0,0,6,3,14,289,2017-06-04,19:49:05.442,19:51:26.244,cap-35,21-40,8201
2,6394,E,1,0,2,36,"HUEHUETOCA",20,725,23,58,16,1,14,1,68,2,0,0,1,0,1,0,0,0,0,0,0,9,0,5,199,2017-06-04,19:48:41.590,19:51:24.836,cap-1,2-29,8067
33,3930,C,2,0,1,69,"OZUMBA",28,628,26,144,48,2,5,1,113,10,0,0,0,0,0,0,0,0,0,0,0,8,0,6,363,2017-06-04,19:48:34.408,19:51:24.503,cap-71,33-11,3989
29,3315,B,1,0,1,60,"NEZAHUALCOYOTL",25,730,2,63,238,1,5,1,55,4,0,0,0,0,3,0,0,0,0,0,0,4,0,6,382,2017-06-04,20:00:58.099,19:51:18.439,cap-21,29-26,8153
26,5394,C,4,0,1,107,"TOLUCA",2,704,106,96,112,10,3,2,91,1,2,3,0,0,2,0,1,0,0,0,0,18,0,8,455,2017-06-04,19:48:44.527,19:51:09.934,cap-50,26-25,8929
11,1315,B,1,0,1,34,"ECATEPEC DE MORELOS",21,408,17,50,34,2,6,3,87,1,0,1,0,0,2,0,0,0,0,0,0,6,0,8,217,2017-06-04,19:48:18.069,19:51:09.317,cap-26,11-3,5234
7,6206,C,1,0,1,25,"CUAUTITLAN IZCALLI",43,538,49,57,24,2,3,1,141,1,0,0,0,1,0,0,1,0,0,0,0,21,2,3,306,2017-06-04,19:48:37.747,19:51:05.202,cap-105,7-18,8993
37,5597,B,1,0,1,110,"TULTITLAN",19,733,20,69,64,4,3,0,121,5,1,1,0,0,1,0,0,0,0,0,0,9,0,10,308,2017-06-04,19:48:44.593,19:51:01.412,cap-4,37-59,9385
25,5966,C,1,0,2,32,"CHIMALHUACAN",5,667,12,54,22,1,1,0,62,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,168,2017-06-04,19:48:03.588,19:51:00.404,cap-18,25-54,8644
14,260,C,1,0,1,13,"ATIZAPAN DE ZARAGOZA",16,578,122,35,44,1,2,2,116,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,344,2017-06-04,19:48:21.485,19:50:54.756,cap-31,14-9,1943
4,6470,C,1,0,2,25,"CUAUTITLAN IZCALLI",43,556,47,63,20,2,1,3,100,1,1,2,0,0,2,0,0,0,0,0,0,7,1,10,260,2017-06-04,19:47:48.776,19:50:49.225,cap-57,4-19,3714
34,5348,C,3,0,1,107,"TOLUCA",36,679,45,105,109,6,1,2,136,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,423,2017-06-04,20:01:01.220,19:50:47.017,cap-115,34-54,1788
18,2018,C,2,0,1,38,"HUIXQUILUCAN",17,642,84,96,23,5,3,1,79,1,0,1,1,0,2,0,0,0,0,0,0,8,0,10,314,2017-06-04,19:48:23.822,19:50:40.636,cap-53,18-15,1923
35,3834,C,3,0,1,63,"OCOYOACAC",4,578,32,97,48,2,7,4,133,3,1,1,0,0,0,0,0,0,0,0,0,9,0,17,354,2017-06-04,19:48:40.669,19:50:40.269,cap-104,35-30,2090
18,1997,C,1,0,2,38,"HUIXQUILUCAN",17,725,123,132,30,2,3,2,97,5,4,2,0,0,2,0,0,0,0,0,0,6,1,8,417,2017-06-04,20:00:08.314,19:50:31.506,cap-67,18-5,7022
20,3200,C,1,0,1,60,"NEZAHUALCOYOTL",24,473,27,36,66,0,2,2,105,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,247,2017-06-04,19:48:25.682,19:50:30.540,cap-74,20-34,6217
29,3284,C,1,0,1,60,"NEZAHUALCOYOTL",25,596,1,42,190,1,3,0,51,2,0,1,0,0,1,0,0,0,0,0,0,3,0,4,299,2017-06-04,19:47:38.353,19:50:25.392,cap-29,29-22,9536
36,4262,C,2,0,1,83,"TEJUPILCO",9,697,26,146,42,1,3,9,164,0,1,0,0,0,0,0,0,0,0,0,0,7,0,15,414,2017-06-04,19:46:16.830,19:50:22.792,cap-16,36-40,1503
18,2427,C,2,0,1,52,"LERMA",4,616,35,156,67,1,5,0,100,5,2,1,0,1,1,1,1,0,0,0,0,8,0,8,392,2017-06-04,19:47:48.859,19:50:22.791,cap-39,18-81,2256
19,5035,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,716,57,82,42,0,2,2,135,1,0,0,0,0,0,0,0,0,0,0,0,13,0,10,344,2017-06-04,21:03:12.041,19:50:22.650,cap-30,19-44,4258
11,1901,B,1,0,1,34,"ECATEPEC DE MORELOS",8,509,27,102,39,2,4,3,91,3,0,1,0,1,4,1,0,0,0,0,0,6,0,11,295,2017-06-04,20:17:34.912,19:50:05.082,cap-69,11-62,7031
18,2416,C,1,0,1,52,"LERMA",4,635,54,133,69,6,9,1,114,3,0,1,0,1,1,0,0,0,0,0,0,10,0,9,411,2017-06-04,19:47:32.923,19:50:00.634,cap-23,18-74,3016
38,4655,C,2,0,1,100,"TEXCOCO",23,608,18,124,29,5,1,3,156,11,1,1,0,0,1,1,0,0,0,0,0,4,1,12,368,2017-06-04,19:47:49.486,19:49:56.226,cap-49,38-49,8027
28,5891,C,1,0,1,121,"ZUMPANGO",20,668,15,107,27,2,1,3,170,2,1,0,0,0,0,1,0,0,0,0,0,6,0,13,348,2017-06-04,19:46:55.995,19:49:51.895,cap-102,28-38,9080
3,4045,B,1,0,2,124,"SAN JOSE DEL RINCON",13,699,38,233,17,1,1,0,40,16,5,2,0,0,4,2,0,0,0,0,0,1,0,19,379,2017-06-04,20:53:46.161,19:49:48.588,cap-14,3-50,5489
4,3729,C,2,0,1,61,"NICOLAS ROMERO",44,558,31,108,25,2,1,2,81,3,1,0,0,0,3,0,0,0,0,0,0,7,0,15,279,2017-06-04,19:47:24.037,19:49:45.764,cap-12,4-25,4322
17,1864,C,1,0,1,34,"ECATEPEC DE MORELOS",8,625,17,98,46,5,2,4,71,3,1,1,0,0,0,0,0,0,0,0,0,6,0,10,264,2017-06-04,19:47:38.845,19:49:41.757,cap-20,17-63,6477
13,1448,C,2,0,1,34,"ECATEPEC DE MORELOS",22,719,40,76,64,2,4,4,126,2,0,1,1,0,2,0,0,0,0,0,0,3,0,12,337,2017-06-04,19:47:32.731,19:49:41.441,cap-84,13-54,1303
22,2739,B,1,0,1,58,"NAUCALPAN DE JUAREZ",29,528,126,63,44,0,1,3,75,0,0,1,0,0,0,0,0,0,0,0,0,4,2,8,327,2017-06-04,20:57:23.439,19:49:32.569,cap-89,22-3,2078
18,2068,C,2,0,2,39,"ISIDRO FABELA",17,620,17,187,41,6,2,6,113,1,1,1,0,0,0,0,0,0,0,0,0,4,0,4,383,2017-06-04,19:46:58.256,19:49:10.069,cap-13,18-50,7232
10,5999,B,1,0,1,34,"ECATEPEC DE MORELOS",21,506,17,72,36,3,2,3,77,3,4,1,0,0,3,0,1,0,0,0,0,5,0,10,237,2017-06-04,19:46:08.398,19:49:06.804,cap-87,10-5,1700
9,2196,C,2,0,2,43,"IXTLAHUACA",15,602,28,184,26,2,9,4,100,8,3,0,0,0,3,0,0,0,0,0,0,12,0,15,394,2017-06-04,19:47:18.368,19:49:05.654,cap-48,9-23,5136
28,4208,B,1,0,2,82,"TECAMAC",33,686,50,107,32,4,5,4,124,4,0,0,0,0,1,1,1,0,0,0,0,9,0,5,347,2017-06-04,19:46:29.318,19:48:59.307,cap-51,28-56,9238
32,914,B,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,596,10,81,55,1,1,5,75,2,2,0,1,0,1,0,0,0,0,0,0,5,0,13,252,2017-06-04,20:51:34.645,19:48:53.692,cap-90,32-12,5987
